date,brand,source,medium,campaign,sessions
2026-06-23,PKF,google,cpc,pkf|nonbrand|search|may26,154
2026-06-24,PKF,google,cpc,pkf|nonbrand|search|may26,145
2026-06-25,PKF,google,cpc,pkf|nonbrand|search|may26,132
2026-06-26,PKF,google,cpc,pkf|nonbrand|search|may26,169
2026-06-27,PKF,google,cpc,pkf|nonbrand|search|may26,93
2026-06-28,PKF,google,cpc,pkf|nonbrand|search|may26,90
2026-06-29,PKF,google,cpc,pkf|nonbrand|search|may26,110
2026-06-30,PKF,google,cpc,pkf|nonbrand|search|may26,140
2026-07-01,PKF,google,cpc,pkf|nonbrand|search|may26,120
2026-07-02,PKF,google,cpc,pkf|nonbrand|search|may26,163
2026-07-03,PKF,google,cpc,pkf|nonbrand|search|may26,128
2026-07-04,PKF,google,cpc,pkf|nonbrand|search|may26,90
2026-07-05,PKF,google,cpc,pkf|nonbrand|search|may26,107
2026-07-06,PKF,google,cpc,pkf|nonbrand|search|may26,114
2026-07-07,PKF,google,cpc,pkf|nonbrand|search|may26,166
2026-07-08,PKF,google,cpc,pkf|nonbrand|search|may26,119
2026-07-09,PKF,google,cpc,pkf|nonbrand|search|may26,136
2026-07-10,PKF,google,cpc,pkf|nonbrand|search|may26,104
2026-07-11,PKF,google,cpc,pkf|nonbrand|search|may26,70
2026-07-12,PKF,google,cpc,pkf|nonbrand|search|may26,69
2026-07-13,PKF,google,cpc,pkf|nonbrand|search|may26,125
2026-07-14,PKF,google,cpc,pkf|nonbrand|search|may26,125
2026-07-15,PKF,google,cpc,pkf|nonbrand|search|may26,141
2026-07-16,PKF,google,cpc,pkf|nonbrand|search|may26,147
2026-07-17,PKF,google,cpc,pkf|nonbrand|search|may26,106
2026-07-18,PKF,google,cpc,pkf|nonbrand|search|may26,106
2026-07-19,PKF,google,cpc,pkf|nonbrand|search|may26,84
2026-07-20,PKF,google,cpc,pkf|nonbrand|search|may26,88
2026-07-21,PKF,google,cpc,pkf|nonbrand|search|may26,125
2026-07-22,PKF,google,cpc,pkf|nonbrand|search|may26,142
2026-07-23,PKF,google,cpc,pkf|nonbrand|search|may26,123
2026-07-24,PKF,google,cpc,pkf|nonbrand|search|may26,137
2026-07-25,PKF,google,cpc,pkf|nonbrand|search|may26,111
2026-07-26,PKF,google,cpc,pkf|nonbrand|search|may26,80
2026-07-27,PKF,google,cpc,pkf|nonbrand|search|may26,137
2026-07-28,PKF,google,cpc,pkf|nonbrand|search|may26,121
2026-07-29,PKF,google,cpc,pkf|nonbrand|search|may26,136
2026-07-30,PKF,google,cpc,pkf|nonbrand|search|may26,133
2026-07-31,PKF,google,cpc,pkf|nonbrand|search|may26,142
2026-05-01,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-05-02,PKF,google,cpc,PKF_US_Display_Legacy,3
2026-05-03,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-05-04,PKF,google,cpc,PKF_US_Display_Legacy,8
2026-05-05,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-05-06,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-05-07,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-05-08,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-05-09,PKF,google,cpc,PKF_US_Display_Legacy,3
2026-05-10,PKF,google,cpc,PKF_US_Display_Legacy,3
2026-05-11,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-05-12,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-05-13,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-05-14,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-05-15,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-05-16,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-05-17,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-05-18,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-05-19,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-05-20,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-05-21,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-05-22,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-05-23,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-05-24,PKF,google,cpc,PKF_US_Display_Legacy,2
2026-05-25,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-05-26,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-05-27,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-05-28,PKF,google,cpc,PKF_US_Display_Legacy,8
2026-05-29,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-05-30,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-05-31,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-06-01,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-06-02,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-06-03,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-06-04,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-06-05,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-06-06,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-06-07,PKF,google,cpc,PKF_US_Display_Legacy,3
2026-06-08,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-06-09,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-06-10,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-06-11,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-06-12,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-06-13,PKF,google,cpc,PKF_US_Display_Legacy,3
2026-06-14,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-06-15,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-06-16,PKF,google,cpc,PKF_US_Display_Legacy,9
2026-06-17,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-06-18,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-06-19,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-06-20,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-06-21,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-06-22,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-06-23,PKF,google,cpc,PKF_US_Display_Legacy,8
2026-06-24,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-06-25,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-06-26,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-06-27,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-06-28,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-06-29,PKF,google,cpc,PKF_US_Display_Legacy,9
2026-06-30,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-07-01,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-07-02,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-07-03,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-07-04,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-07-05,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-07-06,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-07-07,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-07-08,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-07-09,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-07-10,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-07-11,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-07-12,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-07-13,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-07-14,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-07-15,PKF,google,cpc,PKF_US_Display_Legacy,8
2026-07-16,PKF,google,cpc,PKF_US_Display_Legacy,8
2026-07-17,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-07-18,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-07-19,PKF,google,cpc,PKF_US_Display_Legacy,4
2026-07-20,PKF,google,cpc,PKF_US_Display_Legacy,5
2026-07-21,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-07-22,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-07-23,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-07-24,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-07-25,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-07-26,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-07-27,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-07-28,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-07-29,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-07-30,PKF,google,cpc,PKF_US_Display_Legacy,7
2026-07-31,PKF,google,cpc,PKF_US_Display_Legacy,6
2026-05-01,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,260
2026-05-02,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,265
2026-05-03,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,151
2026-05-04,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,232
2026-05-05,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,295
2026-05-06,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,310
2026-05-07,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,219
2026-05-08,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,212
2026-05-09,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,196
2026-05-10,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,168
2026-05-11,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,250
2026-05-12,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,332
2026-05-13,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,334
2026-05-14,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,218
2026-05-15,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,208
2026-05-16,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,185
2026-05-17,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,167
2026-05-18,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,298
2026-05-19,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,306
2026-05-20,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,262
2026-05-21,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,302
2026-05-22,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,253
2026-05-23,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,186
2026-05-24,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,172
2026-05-25,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,233
2026-05-26,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,281
2026-05-27,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,369
2026-05-28,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,279
2026-05-29,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,232
2026-05-30,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,204
2026-05-31,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,165
2026-06-01,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,209
2026-06-02,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,275
2026-06-03,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,405
2026-06-04,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,255
2026-06-05,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,257
2026-06-06,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,226
2026-06-07,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,177
2026-06-08,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,260
2026-06-09,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,274
2026-06-10,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,272
2026-06-11,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,248
2026-06-12,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,214
2026-06-13,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,187
2026-06-14,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,170
2026-06-15,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,265
2026-06-16,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,265
2026-06-17,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,243
2026-06-18,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,250
2026-06-19,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,248
2026-06-20,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,193
2026-06-21,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,184
2026-06-22,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,212
2026-06-23,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,337
2026-06-24,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,257
2026-06-25,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,330
2026-06-26,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,199
2026-06-27,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,160
2026-06-28,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,124
2026-06-29,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,255
2026-06-30,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,307
2026-07-01,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,257
2026-07-02,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,222
2026-07-03,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,189
2026-07-04,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,123
2026-07-05,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,141
2026-07-06,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,239
2026-07-07,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,214
2026-07-08,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,237
2026-07-09,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,189
2026-07-10,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,261
2026-07-11,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,166
2026-07-12,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,118
2026-07-13,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,242
2026-07-14,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,339
2026-07-15,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,228
2026-07-16,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,220
2026-07-17,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,240
2026-07-18,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,176
2026-07-19,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,173
2026-07-20,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,236
2026-07-21,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,210
2026-07-22,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,207
2026-07-23,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,324
2026-07-24,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,289
2026-07-25,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,204
2026-07-26,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,144
2026-07-27,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,205
2026-07-28,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,240
2026-07-29,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,222
2026-07-30,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,239
2026-07-31,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,274
2026-05-01,NMB,google,cpc,NMB_US_PMax_2026Q2,188
2026-05-02,NMB,google,cpc,NMB_US_PMax_2026Q2,149
2026-05-03,NMB,google,cpc,NMB_US_PMax_2026Q2,84
2026-05-04,NMB,google,cpc,NMB_US_PMax_2026Q2,195
2026-05-05,NMB,google,cpc,NMB_US_PMax_2026Q2,110
2026-05-06,NMB,google,cpc,NMB_US_PMax_2026Q2,221
2026-05-07,NMB,google,cpc,NMB_US_PMax_2026Q2,195
2026-05-08,NMB,google,cpc,NMB_US_PMax_2026Q2,114
2026-05-09,NMB,google,cpc,NMB_US_PMax_2026Q2,98
2026-05-10,NMB,google,cpc,NMB_US_PMax_2026Q2,101
2026-05-11,NMB,google,cpc,NMB_US_PMax_2026Q2,172
2026-05-12,NMB,google,cpc,NMB_US_PMax_2026Q2,140
2026-05-13,NMB,google,cpc,NMB_US_PMax_2026Q2,118
2026-05-14,NMB,google,cpc,NMB_US_PMax_2026Q2,134
2026-05-15,NMB,google,cpc,NMB_US_PMax_2026Q2,162
2026-05-16,NMB,google,cpc,NMB_US_PMax_2026Q2,100
2026-05-17,NMB,google,cpc,NMB_US_PMax_2026Q2,83
2026-05-18,NMB,google,cpc,NMB_US_PMax_2026Q2,126
2026-05-19,NMB,google,cpc,NMB_US_PMax_2026Q2,178
2026-05-20,NMB,google,cpc,NMB_US_PMax_2026Q2,162
2026-05-21,NMB,google,cpc,NMB_US_PMax_2026Q2,148
2026-05-22,NMB,google,cpc,NMB_US_PMax_2026Q2,145
2026-05-23,NMB,google,cpc,NMB_US_PMax_2026Q2,102
2026-05-24,NMB,google,cpc,NMB_US_PMax_2026Q2,91
2026-05-25,NMB,google,cpc,NMB_US_PMax_2026Q2,120
2026-05-26,NMB,google,cpc,NMB_US_PMax_2026Q2,133
2026-05-27,NMB,google,cpc,NMB_US_PMax_2026Q2,201
2026-05-28,NMB,google,cpc,NMB_US_PMax_2026Q2,129
2026-05-29,NMB,google,cpc,NMB_US_PMax_2026Q2,154
2026-05-30,NMB,google,cpc,NMB_US_PMax_2026Q2,111
2026-05-31,NMB,google,cpc,NMB_US_PMax_2026Q2,91
2026-06-01,NMB,google,cpc,NMB_US_PMax_2026Q2,140
2026-06-02,NMB,google,cpc,NMB_US_PMax_2026Q2,153
2026-06-03,NMB,google,cpc,NMB_US_PMax_2026Q2,130
2026-06-04,NMB,google,cpc,NMB_US_PMax_2026Q2,105
2026-06-05,NMB,google,cpc,NMB_US_PMax_2026Q2,146
2026-06-06,NMB,google,cpc,NMB_US_PMax_2026Q2,89
2026-06-07,NMB,google,cpc,NMB_US_PMax_2026Q2,91
2026-06-08,NMB,google,cpc,NMB_US_PMax_2026Q2,131
2026-06-09,NMB,google,cpc,NMB_US_PMax_2026Q2,185
2026-06-10,NMB,google,cpc,NMB_US_PMax_2026Q2,160
2026-06-11,NMB,google,cpc,NMB_US_PMax_2026Q2,151
2026-06-12,NMB,google,cpc,NMB_US_PMax_2026Q2,159
2026-06-13,NMB,google,cpc,NMB_US_PMax_2026Q2,89
2026-06-14,NMB,google,cpc,NMB_US_PMax_2026Q2,95
2026-06-15,NMB,google,cpc,NMB_US_PMax_2026Q2,164
2026-06-16,NMB,google,cpc,NMB_US_PMax_2026Q2,200
2026-06-17,NMB,google,cpc,NMB_US_PMax_2026Q2,166
2026-06-18,NMB,google,cpc,NMB_US_PMax_2026Q2,133
2026-06-19,NMB,google,cpc,NMB_US_PMax_2026Q2,208
2026-06-20,NMB,google,cpc,NMB_US_PMax_2026Q2,97
2026-06-21,NMB,google,cpc,NMB_US_PMax_2026Q2,103
2026-06-22,NMB,google,cpc,NMB_US_PMax_2026Q2,141
2026-06-23,NMB,google,cpc,NMB_US_PMax_2026Q2,107
2026-06-24,NMB,google,cpc,NMB_US_PMax_2026Q2,114
2026-06-25,NMB,google,cpc,NMB_US_PMax_2026Q2,143
2026-06-26,NMB,google,cpc,NMB_US_PMax_2026Q2,116
2026-06-27,NMB,google,cpc,NMB_US_PMax_2026Q2,91
2026-06-28,NMB,google,cpc,NMB_US_PMax_2026Q2,107
2026-06-29,NMB,google,cpc,NMB_US_PMax_2026Q2,140
2026-06-30,NMB,google,cpc,NMB_US_PMax_2026Q2,191
2026-07-01,NMB,google,cpc,NMB_US_PMax_2026Q2,128
2026-07-02,NMB,google,cpc,NMB_US_PMax_2026Q2,140
2026-07-03,NMB,google,cpc,NMB_US_PMax_2026Q2,112
2026-07-04,NMB,google,cpc,NMB_US_PMax_2026Q2,117
2026-07-05,NMB,google,cpc,NMB_US_PMax_2026Q2,741
2026-07-06,NMB,google,cpc,NMB_US_PMax_2026Q2,1611
2026-07-07,NMB,google,cpc,NMB_US_PMax_2026Q2,1082
2026-07-08,NMB,google,cpc,NMB_US_PMax_2026Q2,1505
2026-07-09,NMB,google,cpc,NMB_US_PMax_2026Q2,1178
2026-07-10,NMB,google,cpc,NMB_US_PMax_2026Q2,146
2026-07-11,NMB,google,cpc,NMB_US_PMax_2026Q2,76
2026-07-12,NMB,google,cpc,NMB_US_PMax_2026Q2,80
2026-07-13,NMB,google,cpc,NMB_US_PMax_2026Q2,172
2026-07-14,NMB,google,cpc,NMB_US_PMax_2026Q2,157
2026-07-15,NMB,google,cpc,NMB_US_PMax_2026Q2,171
2026-07-16,NMB,google,cpc,NMB_US_PMax_2026Q2,139
2026-07-17,NMB,google,cpc,NMB_US_PMax_2026Q2,163
2026-07-18,NMB,google,cpc,NMB_US_PMax_2026Q2,100
2026-07-19,NMB,google,cpc,NMB_US_PMax_2026Q2,127
2026-07-20,NMB,google,cpc,NMB_US_PMax_2026Q2,144
2026-07-21,NMB,google,cpc,NMB_US_PMax_2026Q2,188
2026-07-22,NMB,google,cpc,NMB_US_PMax_2026Q2,152
2026-07-23,NMB,google,cpc,NMB_US_PMax_2026Q2,147
2026-07-24,NMB,google,cpc,NMB_US_PMax_2026Q2,160
2026-07-25,NMB,google,cpc,NMB_US_PMax_2026Q2,136
2026-07-26,NMB,google,cpc,NMB_US_PMax_2026Q2,127
2026-07-27,NMB,google,cpc,NMB_US_PMax_2026Q2,159
2026-07-28,NMB,google,cpc,NMB_US_PMax_2026Q2,125
2026-07-29,NMB,google,cpc,NMB_US_PMax_2026Q2,226
2026-07-30,NMB,google,cpc,NMB_US_PMax_2026Q2,160
2026-07-31,NMB,google,cpc,NMB_US_PMax_2026Q2,128
2026-05-01,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-05-02,NMB,google,cpc,NMB_US_Video_Test_A,12
2026-05-03,NMB,google,cpc,NMB_US_Video_Test_A,13
2026-05-04,NMB,google,cpc,NMB_US_Video_Test_A,15
2026-05-05,NMB,google,cpc,NMB_US_Video_Test_A,24
2026-05-06,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-05-07,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-05-08,NMB,google,cpc,NMB_US_Video_Test_A,20
2026-05-09,NMB,google,cpc,NMB_US_Video_Test_A,15
2026-05-10,NMB,google,cpc,NMB_US_Video_Test_A,15
2026-05-11,NMB,google,cpc,NMB_US_Video_Test_A,18
2026-05-12,NMB,google,cpc,NMB_US_Video_Test_A,26
2026-05-13,NMB,google,cpc,NMB_US_Video_Test_A,18
2026-05-14,NMB,google,cpc,NMB_US_Video_Test_A,21
2026-05-15,NMB,google,cpc,NMB_US_Video_Test_A,18
2026-05-16,NMB,google,cpc,NMB_US_Video_Test_A,14
2026-05-17,NMB,google,cpc,NMB_US_Video_Test_A,14
2026-05-18,NMB,google,cpc,NMB_US_Video_Test_A,25
2026-05-19,NMB,google,cpc,NMB_US_Video_Test_A,24
2026-05-20,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-05-21,NMB,google,cpc,NMB_US_Video_Test_A,16
2026-05-22,NMB,google,cpc,NMB_US_Video_Test_A,20
2026-05-23,NMB,google,cpc,NMB_US_Video_Test_A,16
2026-05-24,NMB,google,cpc,NMB_US_Video_Test_A,11
2026-05-25,NMB,google,cpc,NMB_US_Video_Test_A,23
2026-05-26,NMB,google,cpc,NMB_US_Video_Test_A,20
2026-05-27,NMB,google,cpc,NMB_US_Video_Test_A,14
2026-05-28,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-05-29,NMB,google,cpc,NMB_US_Video_Test_A,19
2026-05-30,NMB,google,cpc,NMB_US_Video_Test_A,14
2026-05-31,NMB,google,cpc,NMB_US_Video_Test_A,14
2026-06-01,NMB,google,cpc,NMB_US_Video_Test_A,20
2026-06-02,NMB,google,cpc,NMB_US_Video_Test_A,22
2026-06-03,NMB,google,cpc,NMB_US_Video_Test_A,21
2026-06-04,NMB,google,cpc,NMB_US_Video_Test_A,24
2026-06-05,NMB,google,cpc,NMB_US_Video_Test_A,19
2026-06-06,NMB,google,cpc,NMB_US_Video_Test_A,13
2026-06-07,NMB,google,cpc,NMB_US_Video_Test_A,14
2026-06-08,NMB,google,cpc,NMB_US_Video_Test_A,19
2026-06-09,NMB,google,cpc,NMB_US_Video_Test_A,15
2026-06-10,NMB,google,cpc,NMB_US_Video_Test_A,25
2026-06-11,NMB,google,cpc,NMB_US_Video_Test_A,19
2026-06-12,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-06-13,NMB,google,cpc,NMB_US_Video_Test_A,13
2026-06-14,NMB,google,cpc,NMB_US_Video_Test_A,12
2026-06-15,NMB,google,cpc,NMB_US_Video_Test_A,19
2026-06-16,NMB,google,cpc,NMB_US_Video_Test_A,19
2026-06-17,NMB,google,cpc,NMB_US_Video_Test_A,18
2026-06-18,NMB,google,cpc,NMB_US_Video_Test_A,21
2026-06-19,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-06-20,NMB,google,cpc,NMB_US_Video_Test_A,10
2026-06-21,NMB,google,cpc,NMB_US_Video_Test_A,13
2026-06-22,NMB,google,cpc,NMB_US_Video_Test_A,24
2026-06-23,NMB,google,cpc,NMB_US_Video_Test_A,22
2026-06-24,NMB,google,cpc,NMB_US_Video_Test_A,21
2026-06-25,NMB,google,cpc,NMB_US_Video_Test_A,20
2026-06-26,NMB,google,cpc,NMB_US_Video_Test_A,24
2026-06-27,NMB,google,cpc,NMB_US_Video_Test_A,12
2026-06-28,NMB,google,cpc,NMB_US_Video_Test_A,11
2026-06-29,NMB,google,cpc,NMB_US_Video_Test_A,13
2026-06-30,NMB,google,cpc,NMB_US_Video_Test_A,21
2026-07-01,NMB,google,cpc,NMB_US_Video_Test_A,16
2026-07-02,NMB,google,cpc,NMB_US_Video_Test_A,22
2026-07-03,NMB,google,cpc,NMB_US_Video_Test_A,16
2026-07-04,NMB,google,cpc,NMB_US_Video_Test_A,16
2026-07-05,NMB,google,cpc,NMB_US_Video_Test_A,14
2026-07-06,NMB,google,cpc,NMB_US_Video_Test_A,18
2026-07-07,NMB,google,cpc,NMB_US_Video_Test_A,19
2026-07-08,NMB,google,cpc,NMB_US_Video_Test_A,18
2026-07-09,NMB,google,cpc,NMB_US_Video_Test_A,14
2026-07-10,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-07-11,NMB,google,cpc,NMB_US_Video_Test_A,14
2026-07-12,NMB,google,cpc,NMB_US_Video_Test_A,11
2026-07-13,NMB,google,cpc,NMB_US_Video_Test_A,16
2026-07-14,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-07-15,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-07-16,NMB,google,cpc,NMB_US_Video_Test_A,25
2026-07-17,NMB,google,cpc,NMB_US_Video_Test_A,17
2026-07-18,NMB,google,cpc,NMB_US_Video_Test_A,15
2026-07-19,NMB,google,cpc,NMB_US_Video_Test_A,8
2026-07-20,NMB,google,cpc,NMB_US_Video_Test_A,13
2026-07-21,NMB,google,cpc,NMB_US_Video_Test_A,19
2026-07-22,NMB,google,cpc,NMB_US_Video_Test_A,20
2026-07-23,NMB,google,cpc,NMB_US_Video_Test_A,18
2026-07-24,NMB,google,cpc,NMB_US_Video_Test_A,19
2026-07-25,NMB,google,cpc,NMB_US_Video_Test_A,11
2026-07-26,NMB,google,cpc,NMB_US_Video_Test_A,12
